36.95976, (-0.975733, -3.202978, 6.210058), (-0.024597, 0.231227, 0.045638, 0.971517)
36.97369, (-1.024273, -3.201188, 6.216591), (-0.024273, 0.232895, 0.047165, 0.971054)
36.98792, (-1.075062, -3.202076, 6.222682), (-0.024505, 0.234136, 0.048473, 0.970686)
37.00142, (-1.121594, -3.202308, 6.228826), (-0.024618, 0.234339, 0.049233, 0.970595)
37.01527, (-1.168034, -3.201845, 6.236986), (-0.024529, 0.232987, 0.051179, 0.970823)
37.0292, (-1.215643, -3.199894, 6.249015), (-0.024857, 0.230960, 0.053944, 0.971149)
37.04315, (-1.265203, -3.198491, 6.260787), (-0.026274, 0.227481, 0.057374, 0.971736)
37.05708, (-1.312347, -3.199319, 6.270239), (-0.026094, 0.225509, 0.059598, 0.972066)
37.07112, (-1.361030, -3.199806, 6.279083), (-0.025985, 0.224645, 0.061448, 0.972154)
37.08503, (-1.401772, -3.202995, 6.280241), (-0.022132, 0.226399, 0.060588, 0.971897)
37.09894, (-1.442405, -3.204010, 6.285337), (-0.019974, 0.228026, 0.060675, 0.971558)
37.11257, (-1.478214, -3.202809, 6.290354), (-0.016794, 0.233404, 0.061242, 0.970304)
37.12619, (-1.520707, -3.202389, 6.298125), (-0.015455, 0.234511, 0.062344, 0.969989)
37.14013, (-1.557073, -3.197467, 6.304474), (-0.014681, 0.237767, 0.066374, 0.968941)
37.154, (-1.593840, -3.195770, 6.308423), (-0.015122, 0.239172, 0.068526, 0.968438)
37.1679, (-1.629368, -3.193139, 6.310843), (-0.015706, 0.240443, 0.070358, 0.967983)
37.18182, (-1.666413, -3.193626, 6.315153), (-0.016663, 0.242732, 0.071528, 0.967309)
37.19581, (-1.700910, -3.190775, 6.319862), (-0.016363, 0.245318, 0.072569, 0.966584)
37.20965, (-1.733626, -3.188814, 6.322783), (-0.016902, 0.248637, 0.074054, 0.965614)
37.22361, (-1.765705, -3.186017, 6.323981), (-0.017618, 0.251382, 0.075559, 0.964773)
37.23749, (-1.799605, -3.184493, 6.325799), (-0.018693, 0.254893, 0.077250, 0.963697)
37.2514, (-1.830774, -3.183841, 6.327701), (-0.018690, 0.257077, 0.078893, 0.962984)
37.26537, (-1.862992, -3.182665, 6.329484), (-0.018888, 0.259329, 0.080131, 0.962274)
37.27918, (-1.893386, -3.181077, 6.329291), (-0.019042, 0.261658, 0.081160, 0.961554)
37.29315, (-1.921211, -3.180584, 6.328355), (-0.020163, 0.263681, 0.083515, 0.960776)
37.30727, (-1.951141, -3.180217, 6.327695), (-0.020903, 0.266245, 0.085496, 0.959879)
37.32114, (-1.979630, -3.179328, 6.323658), (-0.020834, 0.268947, 0.088871, 0.958820)
37.33482, (-2.004910, -3.177655, 6.321018), (-0.021298, 0.270597, 0.090721, 0.958172)
37.34886, (-2.031228, -3.174506, 6.315279), (-0.023308, 0.272245, 0.093020, 0.957438)
37.36293, (-2.049291, -3.166821, 6.305228), (-0.026127, 0.273543, 0.094431, 0.956857)
37.37654, (-2.069646, -3.162988, 6.294087), (-0.029373, 0.275854, 0.096170, 0.955925)
37.39037, (-2.087053, -3.158172, 6.277771), (-0.032384, 0.279717, 0.097248, 0.954595)
37.40439, (-2.107310, -3.154912, 6.264801), (-0.035528, 0.284153, 0.098164, 0.953079)
37.41856, (-2.120176, -3.149552, 6.242894), (-0.037929, 0.289535, 0.098200, 0.951361)
37.43236, (-2.136056, -3.146300, 6.219049), (-0.039736, 0.295576, 0.098677, 0.949378)
37.44639, (-2.147018, -3.141675, 6.195580), (-0.040768, 0.301792, 0.099643, 0.947275)
37.46031, (-2.155066, -3.139639, 6.170959), (-0.042014, 0.309692, 0.100639, 0.944562)
37.47424, (-2.163161, -3.137108, 6.145462), (-0.041813, 0.318984, 0.102166, 0.941309)
37.48818, (-2.167226, -3.134143, 6.114345), (-0.041417, 0.329329, 0.103739, 0.937585)
37.5021, (-2.169418, -3.127227, 6.079803), (-0.037206, 0.344272, 0.103870, 0.932365)
37.51604, (-2.159299, -3.132933, 6.044870), (-0.035084, 0.357419, 0.105737, 0.927276)
37.52988, (-2.159600, -3.137101, 6.013615), (-0.031478, 0.371913, 0.105532, 0.921712)
37.54381, (-2.155123, -3.141644, 5.981874), (-0.026911, 0.385346, 0.105608, 0.916314)
37.55779, (-2.147077, -3.143181, 5.950855), (-0.023310, 0.397406, 0.104973, 0.911321)
37.57162, (-2.138984, -3.145502, 5.919091), (-0.020890, 0.408986, 0.105274, 0.906207)
37.58573, (-2.128954, -3.146858, 5.886350), (-0.017510, 0.421834, 0.105326, 0.900364)
37.59962, (-2.118574, -3.155605, 5.852144), (-0.014373, 0.435754, 0.104462, 0.893868)
37.61371, (-2.102471, -3.163745, 5.819660), (-0.011762, 0.447665, 0.101559, 0.888337)
37.62749, (-2.090440, -3.170347, 5.786957), (-0.008529, 0.458009, 0.098827, 0.883396)
37.64138, (-2.079807, -3.176671, 5.756576), (-0.006376, 0.465841, 0.097508, 0.879457)
37.65524, (-2.071898, -3.179466, 5.730811), (-0.005234, 0.471541, 0.096097, 0.876577)
37.66927, (-2.060964, -3.182236, 5.704229), (-0.003524, 0.476868, 0.094792, 0.873842)
37.68333, (-2.047973, -3.187855, 5.679246), (-0.003164, 0.481519, 0.092952, 0.871487)
37.6973, (-2.037120, -3.192853, 5.653933), (-0.002119, 0.487200, 0.092467, 0.868379)
37.71125, (-2.024751, -3.193910, 5.626784), (-0.000107, 0.492000, 0.090980, 0.865829)
37.72522, (-2.017082, -3.195143, 5.603921), (0.000305, 0.496442, 0.089476, 0.863446)
37.73917, (-2.004991, -3.197366, 5.579919), (-0.000023, 0.499235, 0.088812, 0.861903)
37.75303, (-1.996997, -3.198992, 5.558849), (0.000317, 0.503813, 0.087725, 0.859347)
37.76706, (-1.986961, -3.199092, 5.535624), (0.000767, 0.506425, 0.087779, 0.857804)
37.78089, (-1.973344, -3.197711, 5.510473), (0.003095, 0.510125, 0.087689, 0.855613)
37.79483, (-1.962039, -3.200918, 5.484911), (0.005208, 0.514543, 0.086862, 0.853038)
37.80878, (-1.948563, -3.210179, 5.456660), (0.009170, 0.518935, 0.085172, 0.850510)
37.82308, (-1.935441, -3.222325, 5.432072), (0.013047, 0.523785, 0.081778, 0.847816)
37.83666, (-1.919633, -3.232324, 5.409127), (0.017466, 0.527721, 0.077104, 0.845731)
37.85083, (-1.905150, -3.243403, 5.385791), (0.022053, 0.530643, 0.072957, 0.844162)
37.86464, (-1.888288, -3.254417, 5.357651), (0.027304, 0.534047, 0.068364, 0.842244)
37.87853, (-1.871356, -3.271397, 5.330095), (0.034277, 0.538616, 0.063643, 0.839445)
37.89238, (-1.856338, -3.294103, 5.305652), (0.043309, 0.543058, 0.057227, 0.836623)
37.90629, (-1.841108, -3.313063, 5.285487), (0.051659, 0.546200, 0.049914, 0.834569)
37.92024, (-1.825126, -3.334126, 5.268052), (0.057181, 0.547370, 0.043044, 0.833825)
37.93417, (-1.806657, -3.351139, 5.245459), (0.061939, 0.548258, 0.037062, 0.833189)
37.94805, (-1.783705, -3.366908, 5.224590), (0.067139, 0.549049, 0.033569, 0.832413)
37.962, (-1.765148, -3.383548, 5.209105), (0.072116, 0.550376, 0.027976, 0.831326)
37.97585, (-1.746041, -3.407017, 5.185845), (0.079135, 0.549883, 0.021820, 0.831198)
37.98971, (-1.729451, -3.427896, 5.167614), (0.084732, 0.549113, 0.014861, 0.831309)
38.00374, (-1.716200, -3.443338, 5.158918), (0.088720, 0.544688, 0.005160, 0.833917)
38.01756, (-1.706469, -3.458650, 5.150589), (0.094281, 0.540860, -0.002184, 0.835809)
38.0316, (-1.697633, -3.482785, 5.136351), (0.093883, 0.537890, -0.004216, 0.837761)
38.04556, (-1.680637, -3.478211, 5.134780), (0.098025, 0.535645, -0.003808, 0.838726)
38.05968, (-1.668460, -3.485343, 5.123662), (0.101326, 0.532858, -0.003171, 0.840111)
38.07355, (-1.655034, -3.497581, 5.113334), (0.105373, 0.531243, -0.006690, 0.840614)
38.08738, (-1.642708, -3.496257, 5.103092), (0.111846, 0.528145, -0.008258, 0.841715)
38.10113, (-1.629557, -3.506024, 5.093001), (0.116240, 0.526279, -0.011484, 0.842251)
38.11522, (-1.627080, -3.533226, 5.081215), (0.116097, 0.523362, -0.013993, 0.844049)
38.12925, (-1.635590, -3.563659, 5.080025), (0.116566, 0.523711, -0.015151, 0.843747)
38.14268, (-1.622435, -3.569226, 5.070155), (0.121796, 0.519038, -0.022242, 0.845737)
38.15684, (-1.621549, -3.573880, 5.068660), (0.125695, 0.514368, -0.034659, 0.847600)
38.17039, (-1.620855, -3.580670, 5.062308), (0.130099, 0.511910, -0.039535, 0.848210)
38.18443, (-1.612481, -3.544259, 5.056644), (0.126075, 0.511682, -0.022302, 0.849582)
38.19849, (-1.617455, -3.543006, 5.058226), (0.127092, 0.509015, -0.019965, 0.851089)
38.21224, (-1.617846, -3.544822, 5.056835), (0.127005, 0.505430, -0.020141, 0.853232)
38.22605, (-1.615415, -3.551966, 5.055513), (0.124720, 0.501634, -0.020062, 0.855807)
38.23996, (-1.616366, -3.547995, 5.054101), (0.125868, 0.499089, -0.019303, 0.857143)
38.25397, (-1.615183, -3.549126, 5.049889), (0.125626, 0.495675, -0.017964, 0.859187)
38.26817, (-1.617791, -3.555731, 5.050409), (0.125207, 0.491487, -0.016037, 0.861688)
38.28172, (-1.622748, -3.557370, 5.054226), (0.126072, 0.486329, -0.017099, 0.864464)
38.29597, (-1.626850, -3.563967, 5.056324), (0.124195, 0.480639, -0.016694, 0.867919)
38.31001, (-1.622383, -3.565634, 5.051565), (0.124261, 0.472056, -0.016729, 0.872607)
38.32373, (-1.635660, -3.572642, 5.064788), (0.124973, 0.464028, -0.016108, 0.876813)
38.33778, (-1.646127, -3.575449, 5.070790), (0.126317, 0.454980, -0.014517, 0.881378)
38.35157, (-1.652320, -3.579520, 5.081101), (0.126967, 0.445033, -0.013356, 0.886367)
38.36534, (-1.663725, -3.584895, 5.091193), (0.126951, 0.433864, -0.011143, 0.891920)
