70.46071, (-5.846264, -1.628314, 0.002524), (0.004782, -0.754620, 0.118167, 0.645417)
70.47463, (-5.842712, -1.630421, -0.021809), (0.003749, -0.757887, 0.119148, 0.641402)
70.48845, (-5.833760, -1.636342, -0.043010), (0.002236, -0.761114, 0.120337, 0.637354)
70.50217, (-5.825485, -1.638573, -0.067467), (0.001835, -0.764138, 0.120997, 0.633601)
70.51642, (-5.819835, -1.636170, -0.090411), (0.001737, -0.767255, 0.121744, 0.629679)
70.5303, (-5.811820, -1.635118, -0.110956), (0.001476, -0.769750, 0.121179, 0.626737)
70.54388, (-5.803413, -1.634792, -0.131092), (0.000004, -0.772100, 0.121321, 0.623814)
70.55819, (-5.792763, -1.634500, -0.150584), (-0.001902, -0.774064, 0.122403, 0.621160)
70.57158, (-5.780564, -1.635420, -0.165640), (-0.003330, -0.775943, 0.123006, 0.618685)
70.58553, (-5.769738, -1.634475, -0.178902), (-0.003606, -0.777651, 0.122964, 0.616543)
70.59937, (-5.756117, -1.632209, -0.194309), (-0.003480, -0.778720, 0.122330, 0.615320)
70.61331, (-5.741911, -1.628972, -0.205818), (-0.003518, -0.779695, 0.120823, 0.614382)
70.62727, (-5.729023, -1.627394, -0.216782), (-0.004314, -0.780467, 0.119995, 0.613558)
70.64112, (-5.714959, -1.627083, -0.224896), (-0.005638, -0.780833, 0.120226, 0.613037)
70.65508, (-5.698942, -1.624633, -0.232655), (-0.007053, -0.780905, 0.121221, 0.612734)
70.66898, (-5.685060, -1.621143, -0.237711), (-0.008145, -0.780919, 0.120974, 0.612752)
70.6829, (-5.672345, -1.618795, -0.239984), (-0.009390, -0.780125, 0.120225, 0.613892)
70.69674, (-5.657683, -1.615565, -0.240703), (-0.011126, -0.779376, 0.119591, 0.614937)
70.71073, (-5.643536, -1.612957, -0.237910), (-0.013007, -0.778869, 0.118725, 0.615710)
70.72452, (-5.629499, -1.611274, -0.236646), (-0.014669, -0.778221, 0.118556, 0.616524)
70.73834, (-5.615601, -1.609485, -0.230552), (-0.015613, -0.776744, 0.119140, 0.618248)
70.75227, (-5.601707, -1.608683, -0.223001), (-0.015797, -0.774653, 0.119091, 0.620870)
70.76617, (-5.588163, -1.606644, -0.215717), (-0.015979, -0.772434, 0.118586, 0.623721)
70.78013, (-5.574522, -1.602924, -0.208561), (-0.016451, -0.770143, 0.117514, 0.626737)
70.79393, (-5.561585, -1.597257, -0.193001), (-0.015844, -0.767086, 0.116400, 0.630697)
70.8078, (-5.548248, -1.593652, -0.180543), (-0.016066, -0.764554, 0.115693, 0.633888)
70.82171, (-5.538418, -1.588210, -0.159819), (-0.017638, -0.760083, 0.113324, 0.639625)
70.8356, (-5.526931, -1.584362, -0.140267), (-0.018600, -0.755731, 0.110603, 0.645207)
70.84935, (-5.515698, -1.577177, -0.118430), (-0.019105, -0.750640, 0.107533, 0.651622)
70.86331, (-5.500262, -1.571527, -0.100137), (-0.020820, -0.745984, 0.104703, 0.657352)
70.8775, (-5.483849, -1.560198, -0.077584), (-0.021492, -0.742800, 0.103416, 0.661129)
70.89087, (-5.470158, -1.553525, -0.058467), (-0.020302, -0.741218, 0.103008, 0.663004)
70.90469, (-5.455887, -1.551803, -0.038567), (-0.019044, -0.740046, 0.102276, 0.664461)
70.91853, (-5.442029, -1.551174, -0.014546), (-0.016487, -0.739674, 0.102854, 0.664855)
70.9325, (-5.426211, -1.550589, 0.010013), (-0.015075, -0.738601, 0.102419, 0.666148)
70.94618, (-5.412166, -1.546304, 0.036763), (-0.013912, -0.737079, 0.100266, 0.668182)
70.96014, (-5.398411, -1.538377, 0.066521), (-0.013847, -0.735604, 0.096471, 0.670364)
70.97395, (-5.390624, -1.522887, 0.096324), (-0.014271, -0.734457, 0.092846, 0.672123)
70.98779, (-5.383817, -1.509637, 0.127546), (-0.013629, -0.732977, 0.089141, 0.674250)
71.00181, (-5.374894, -1.499653, 0.159212), (-0.012916, -0.731315, 0.084361, 0.676679)
71.01559, (-5.365865, -1.490266, 0.191161), (-0.011698, -0.729622, 0.080347, 0.679014)
71.02942, (-5.356818, -1.479756, 0.220159), (-0.010673, -0.727399, 0.077137, 0.681783)
71.04333, (-5.349040, -1.468930, 0.263574), (-0.007635, -0.724212, 0.072082, 0.685757)
71.05724, (-5.340445, -1.465296, 0.302141), (-0.006203, -0.720976, 0.068219, 0.689566)
71.07108, (-5.336264, -1.461062, 0.344351), (-0.005374, -0.716820, 0.065193, 0.694183)
71.08498, (-5.332778, -1.455450, 0.384256), (-0.004425, -0.712256, 0.061802, 0.699180)
71.09874, (-5.330201, -1.449665, 0.426172), (-0.002563, -0.707621, 0.057343, 0.704257)
71.11248, (-5.329900, -1.441439, 0.467098), (-0.000406, -0.703142, 0.053436, 0.709039)
71.1264, (-5.328009, -1.432916, 0.506059), (0.003196, -0.698524, 0.050731, 0.713779)
71.14024, (-5.326283, -1.431081, 0.546999), (0.005377, -0.694669, 0.048301, 0.717686)
71.15411, (-5.328930, -1.428000, 0.586593), (0.007869, -0.690428, 0.047354, 0.721807)
71.16788, (-5.332502, -1.426072, 0.628548), (0.009189, -0.686963, 0.046422, 0.725150)
71.18171, (-5.338620, -1.425959, 0.669281), (0.011304, -0.683297, 0.045842, 0.728613)
71.19572, (-5.345997, -1.420867, 0.706120), (0.015091, -0.679107, 0.046269, 0.732425)
71.20923, (-5.356120, -1.419020, 0.744720), (0.017812, -0.675461, 0.044589, 0.735831)
71.22295, (-5.374610, -1.415193, 0.784789), (0.020816, -0.671739, 0.042148, 0.739295)
71.23689, (-5.395550, -1.411356, 0.827808), (0.023545, -0.668281, 0.038998, 0.742513)
71.25072, (-5.421204, -1.407188, 0.862669), (0.026782, -0.662775, 0.035790, 0.747483)
71.26499, (-5.442479, -1.406852, 0.895963), (0.030597, -0.656957, 0.033359, 0.752568)
71.27856, (-5.468282, -1.406640, 0.930561), (0.033497, -0.651549, 0.031866, 0.757197)
71.29239, (-5.499151, -1.406041, 0.961690), (0.036665, -0.645454, 0.031721, 0.762259)
71.30613, (-5.534463, -1.412185, 0.994790), (0.040014, -0.639190, 0.031820, 0.767348)
71.32001, (-5.571836, -1.418992, 1.024777), (0.041614, -0.633011, 0.032884, 0.772324)
71.33432, (-5.612924, -1.424530, 1.049358), (0.044175, -0.627212, 0.034125, 0.776846)
71.34782, (-5.650815, -1.431016, 1.074082), (0.045970, -0.621883, 0.034960, 0.780978)
71.3617, (-5.692056, -1.437744, 1.089394), (0.047241, -0.616128, 0.037130, 0.785351)
71.37555, (-5.734905, -1.448994, 1.105694), (0.048913, -0.610648, 0.039620, 0.789396)
71.38983, (-5.774901, -1.468916, 1.116583), (0.049619, -0.605974, 0.041913, 0.792828)
71.40333, (-5.815166, -1.481092, 1.112524), (0.053174, -0.600552, 0.045762, 0.796502)
71.4173, (-5.851602, -1.483986, 1.112764), (0.057639, -0.597183, 0.050548, 0.798433)
71.43147, (-5.885084, -1.475909, 1.110819), (0.062812, -0.596336, 0.055543, 0.798344)
71.4455, (-5.920157, -1.469662, 1.101124), (0.067292, -0.593773, 0.057523, 0.799748)
71.45904, (-5.952449, -1.467936, 1.094093), (0.070502, -0.592182, 0.058922, 0.800549)
71.47304, (-5.980993, -1.467754, 1.072165), (0.070537, -0.591002, 0.059037, 0.801409)
71.48695, (-6.011915, -1.464430, 1.054808), (0.072614, -0.589446, 0.059266, 0.802352)
71.50081, (-6.040915, -1.460737, 1.032498), (0.073861, -0.587558, 0.059084, 0.803635)
71.51448, (-6.066096, -1.459417, 1.004184), (0.072825, -0.586983, 0.059329, 0.804132)
71.52872, (-6.089927, -1.460977, 0.972525), (0.073113, -0.585696, 0.059412, 0.805038)
71.5423, (-6.111544, -1.461650, 0.938669), (0.074218, -0.584023, 0.059035, 0.806178)
71.55605, (-6.131656, -1.463413, 0.896425), (0.074978, -0.582304, 0.058774, 0.807370)
71.56994, (-6.155336, -1.466405, 0.858971), (0.075651, -0.580318, 0.058577, 0.808750)
71.58392, (-6.176290, -1.471224, 0.817255), (0.074675, -0.578728, 0.058639, 0.809975)
71.59793, (-6.197679, -1.476213, 0.773471), (0.072184, -0.577551, 0.059831, 0.810953)
71.61168, (-6.219051, -1.482542, 0.729226), (0.069254, -0.577089, 0.061799, 0.811390)
71.62543, (-6.240434, -1.487954, 0.683488), (0.066621, -0.576331, 0.063729, 0.811999)
71.63948, (-6.260407, -1.495595, 0.636582), (0.063633, -0.576588, 0.065619, 0.811906)
71.65328, (-6.277726, -1.504151, 0.589630), (0.061766, -0.576615, 0.067131, 0.811907)
71.66713, (-6.295736, -1.516293, 0.544659), (0.059722, -0.576489, 0.068394, 0.812044)
71.68124, (-6.311394, -1.531128, 0.499443), (0.058329, -0.576465, 0.071502, 0.811895)
71.69509, (-6.324849, -1.543332, 0.456415), (0.057520, -0.576167, 0.075160, 0.811834)
71.70905, (-6.341379, -1.553569, 0.414816), (0.056967, -0.575540, 0.078188, 0.812031)
71.72276, (-6.357450, -1.561836, 0.373659), (0.055002, -0.574998, 0.080484, 0.812327)
71.73654, (-6.374134, -1.572361, 0.330325), (0.053648, -0.574442, 0.082693, 0.812589)
71.75036, (-6.390810, -1.582886, 0.286999), (0.052294, -0.573883, 0.084902, 0.812844)
71.7642, (-6.407489, -1.593413, 0.243669), (0.050939, -0.573319, 0.087109, 0.813094)
71.77838, (-6.413428, -1.585981, 0.228664), (0.048216, -0.570794, 0.084754, 0.815283)
71.79248, (-6.425555, -1.590610, 0.198501), (0.046684, -0.569485, 0.085988, 0.816158)
71.80624, (-6.435709, -1.594077, 0.168181), (0.045411, -0.568334, 0.087977, 0.816819)
71.8201, (-6.445816, -1.595747, 0.141220), (0.044724, -0.567001, 0.090664, 0.817490)
71.83411, (-6.455683, -1.597941, 0.116095), (0.043672, -0.565482, 0.091834, 0.818468)
71.84768, (-6.466581, -1.599576, 0.089938), (0.043322, -0.563828, 0.092815, 0.819516)
71.86137, (-6.475042, -1.598130, 0.066611), (0.043408, -0.561737, 0.092877, 0.820939)
