41.3916, (-0.418100, -3.915423, 5.592288), (0.230627, 0.183578, 0.085539, 0.951732)
41.40545, (-0.435173, -3.920448, 5.618465), (0.231335, 0.185388, 0.084893, 0.951267)
41.41936, (-0.447188, -3.923880, 5.642798), (0.232133, 0.187845, 0.085342, 0.950550)
41.4333, (-0.459052, -3.928163, 5.663747), (0.232541, 0.190724, 0.086622, 0.949761)
41.4472, (-0.470149, -3.931078, 5.682947), (0.233973, 0.193145, 0.087832, 0.948808)
41.46147, (-0.479263, -3.934196, 5.696867), (0.235001, 0.195712, 0.089133, 0.947906)
41.47549, (-0.487391, -3.936880, 5.712528), (0.235998, 0.198141, 0.090043, 0.947068)
41.48928, (-0.495509, -3.938690, 5.726557), (0.237061, 0.200549, 0.090747, 0.946228)
41.50283, (-0.503307, -3.941227, 5.737484), (0.237241, 0.202855, 0.091623, 0.945607)
41.51667, (-0.505776, -3.937788, 5.741803), (0.238059, 0.204120, 0.091889, 0.945103)
41.53052, (-0.508398, -3.935268, 5.748281), (0.238575, 0.205287, 0.092774, 0.944633)
41.54431, (-0.505315, -3.930632, 5.752960), (0.238397, 0.206006, 0.093320, 0.944468)
41.55818, (-0.503589, -3.926257, 5.757595), (0.237720, 0.207105, 0.093411, 0.944389)
41.57213, (-0.500908, -3.921884, 5.762443), (0.236307, 0.208497, 0.093262, 0.944452)
41.58603, (-0.494584, -3.916330, 5.763405), (0.234502, 0.210003, 0.092245, 0.944669)
41.59998, (-0.486869, -3.909843, 5.763154), (0.232775, 0.210788, 0.091123, 0.945030)
41.6138, (-0.480738, -3.905143, 5.763647), (0.231777, 0.211943, 0.090462, 0.945080)
41.62769, (-0.469568, -3.901829, 5.757956), (0.230807, 0.211898, 0.089776, 0.945393)
41.64203, (-0.458964, -3.897555, 5.753494), (0.230992, 0.212073, 0.089221, 0.945361)
41.65554, (-0.449245, -3.893051, 5.749897), (0.230993, 0.213020, 0.088188, 0.945245)
41.66958, (-0.432611, -3.888277, 5.743516), (0.230360, 0.213114, 0.086252, 0.945557)
41.6835, (-0.418263, -3.883616, 5.738008), (0.229238, 0.213317, 0.084364, 0.945954)
41.69715, (-0.401359, -3.878484, 5.730816), (0.228579, 0.212926, 0.081917, 0.946416)
41.71127, (-0.383122, -3.873496, 5.723312), (0.228468, 0.212953, 0.080081, 0.946594)
41.72505, (-0.360638, -3.869289, 5.714779), (0.228101, 0.213236, 0.078495, 0.946752)
41.73893, (-0.338134, -3.864380, 5.706916), (0.227755, 0.213680, 0.076727, 0.946880)
41.75288, (-0.313778, -3.860707, 5.698007), (0.227056, 0.214825, 0.075014, 0.946926)
41.76672, (-0.290250, -3.854870, 5.687870), (0.226474, 0.215547, 0.073481, 0.947021)
41.78061, (-0.264702, -3.848007, 5.677521), (0.225661, 0.216013, 0.072005, 0.947223)
41.79494, (-0.237960, -3.843219, 5.667474), (0.224974, 0.216592, 0.070584, 0.947361)
41.80848, (-0.210693, -3.839226, 5.656844), (0.224200, 0.216876, 0.069116, 0.947588)
41.82223, (-0.182068, -3.836827, 5.646584), (0.223687, 0.217130, 0.067370, 0.947776)
41.83621, (-0.153503, -3.835564, 5.636003), (0.222679, 0.217085, 0.065760, 0.948137)
41.85011, (-0.123419, -3.831657, 5.626677), (0.222284, 0.216832, 0.063860, 0.948417)
41.86405, (-0.092088, -3.830426, 5.617576), (0.221978, 0.216425, 0.062066, 0.948701)
41.87783, (-0.059401, -3.828609, 5.608543), (0.222597, 0.215707, 0.060582, 0.948815)
41.89185, (-0.026288, -3.827398, 5.599967), (0.223121, 0.214911, 0.058675, 0.948993)
41.90579, (0.007932, -3.828214, 5.595018), (0.222898, 0.214019, 0.056331, 0.949389)
41.91963, (0.043088, -3.827953, 5.590732), (0.222538, 0.213039, 0.053979, 0.949830)
41.93391, (0.079193, -3.827919, 5.588037), (0.221941, 0.212036, 0.051686, 0.950322)
41.94768, (0.118607, -3.828689, 5.587583), (0.220953, 0.210436, 0.049424, 0.951028)
41.96119, (0.159856, -3.829733, 5.589217), (0.220416, 0.208976, 0.047349, 0.951580)
41.9751, (0.202965, -3.831031, 5.594140), (0.220476, 0.207677, 0.044858, 0.951971)
41.98895, (0.247455, -3.834670, 5.596301), (0.220826, 0.206478, 0.042225, 0.952271)
42.00299, (0.293722, -3.837718, 5.599733), (0.221882, 0.205193, 0.039564, 0.952418)
42.01712, (0.345619, -3.839217, 5.605428), (0.224979, 0.203750, 0.036859, 0.952109)
42.03127, (0.398740, -3.840516, 5.609128), (0.227183, 0.202412, 0.033794, 0.951985)
42.0449, (0.450992, -3.842731, 5.613630), (0.229341, 0.201182, 0.031511, 0.951807)
42.05891, (0.507508, -3.842597, 5.619825), (0.231970, 0.199316, 0.028256, 0.951664)
42.07282, (0.562759, -3.841622, 5.624506), (0.234407, 0.197552, 0.024465, 0.951540)
42.08623, (0.618453, -3.840501, 5.627937), (0.236335, 0.195022, 0.021970, 0.951646)
42.10003, (0.679475, -3.835821, 5.623541), (0.238914, 0.192397, 0.017538, 0.951628)
42.11404, (0.742807, -3.830782, 5.619433), (0.240261, 0.189379, 0.014615, 0.951944)
42.12794, (0.805208, -3.825653, 5.619923), (0.242163, 0.187455, 0.010935, 0.951892)
42.14181, (0.869887, -3.817900, 5.621886), (0.243866, 0.185152, 0.008295, 0.951935)
42.15585, (0.937465, -3.811134, 5.615806), (0.242559, 0.183519, 0.003697, 0.952614)
42.16968, (1.000065, -3.806529, 5.614888), (0.243764, 0.181507, 0.000355, 0.952698)
42.18361, (1.063381, -3.801584, 5.612749), (0.244557, 0.179813, -0.003848, 0.952809)
42.19761, (1.134032, -3.786777, 5.588994), (0.239951, 0.177720, -0.012245, 0.954301)
42.21154, (1.201013, -3.787348, 5.570695), (0.237652, 0.176009, -0.017200, 0.955116)
42.22556, (1.262917, -3.784727, 5.558127), (0.236900, 0.173153, -0.020324, 0.955763)
42.23938, (1.325318, -3.779770, 5.544660), (0.236348, 0.169205, -0.024748, 0.956502)
42.25348, (1.388638, -3.773381, 5.533822), (0.235395, 0.164638, -0.029430, 0.957401)
42.26723, (1.451442, -3.766793, 5.527448), (0.233224, 0.160122, -0.034055, 0.958545)
42.2812, (1.515961, -3.763222, 5.518241), (0.230981, 0.155557, -0.038461, 0.959672)
42.29502, (1.577441, -3.760778, 5.506599), (0.228882, 0.150106, -0.041905, 0.960898)
42.30891, (1.636913, -3.758129, 5.497745), (0.228864, 0.144418, -0.044519, 0.961656)
42.32261, (1.693642, -3.754578, 5.486473), (0.229583, 0.137540, -0.046363, 0.962406)
42.33679, (1.753091, -3.748851, 5.475026), (0.229508, 0.130282, -0.050564, 0.963222)
42.35087, (1.810482, -3.742909, 5.465994), (0.228936, 0.125207, -0.054875, 0.963795)
42.36417, (1.869289, -3.736317, 5.454658), (0.226940, 0.120032, -0.059717, 0.964637)
42.37803, (1.925541, -3.726441, 5.444791), (0.226120, 0.115768, -0.063646, 0.965099)
42.39186, (1.977688, -3.722563, 5.431429), (0.225063, 0.111799, -0.066304, 0.965635)
42.4058, (2.035599, -3.716946, 5.420275), (0.224669, 0.106104, -0.067693, 0.966273)
42.41975, (2.087430, -3.711008, 5.407877), (0.223453, 0.102493, -0.069480, 0.966818)
42.43364, (2.141385, -3.704959, 5.393465), (0.221094, 0.097632, -0.071411, 0.967722)
42.44746, (2.191199, -3.697881, 5.376074), (0.218722, 0.093688, -0.073353, 0.968505)
42.46142, (2.237600, -3.689188, 5.359594), (0.217309, 0.090819, -0.075403, 0.968939)
42.47538, (2.286654, -3.685908, 5.337587), (0.214796, 0.086824, -0.078252, 0.969640)
42.48917, (2.330242, -3.682611, 5.317099), (0.212367, 0.083322, -0.080637, 0.970286)
42.50361, (2.374800, -3.680097, 5.297577), (0.210273, 0.079003, -0.082510, 0.970946)
42.51699, (2.418629, -3.677229, 5.276086), (0.208151, 0.074240, -0.084787, 0.971583)
42.53096, (2.458190, -3.677447, 5.250959), (0.206253, 0.069685, -0.086272, 0.972194)
42.54487, (2.499300, -3.676603, 5.226547), (0.204866, 0.065488, -0.087929, 0.972630)
42.55873, (2.540071, -3.677402, 5.199303), (0.202957, 0.061131, -0.089707, 0.973152)
42.5725, (2.579603, -3.680482, 5.172891), (0.200426, 0.057183, -0.092229, 0.973680)
42.58642, (2.620225, -3.683741, 5.146849), (0.196955, 0.053418, -0.094602, 0.974375)
42.60035, (2.657893, -3.685780, 5.123090), (0.193967, 0.050074, -0.095382, 0.975075)
42.61415, (2.695915, -3.692399, 5.095796), (0.190441, 0.047569, -0.096877, 0.975748)
42.62812, (2.737866, -3.699013, 5.070533), (0.188394, 0.044954, -0.099557, 0.976000)
42.64198, (2.775984, -3.706535, 5.042792), (0.186009, 0.042721, -0.101720, 0.976334)
42.65653, (2.811772, -3.712485, 5.015641), (0.183740, 0.041080, -0.103698, 0.976626)
42.67009, (2.852156, -3.716140, 4.992190), (0.183384, 0.039785, -0.106476, 0.976448)
42.68385, (2.890198, -3.720883, 4.966431), (0.181492, 0.039671, -0.108412, 0.976593)
42.69769, (2.929116, -3.721318, 4.943083), (0.179387, 0.041372, -0.111950, 0.976512)
42.7115, (2.969997, -3.720402, 4.917382), (0.175503, 0.043472, -0.114314, 0.976853)
42.72544, (3.006187, -3.711953, 4.896785), (0.171888, 0.048080, -0.116366, 0.977037)
42.73927, (3.042627, -3.706826, 4.874024), (0.168675, 0.051214, -0.118392, 0.977195)
42.75297, (3.078448, -3.698007, 4.852664), (0.165555, 0.053368, -0.119358, 0.977495)
42.76691, (3.111054, -3.681390, 4.837877), (0.162997, 0.056366, -0.120079, 0.977669)
42.78115, (3.140937, -3.667265, 4.819522), (0.157356, 0.059477, -0.121219, 0.978268)
42.79443, (3.171964, -3.654208, 4.800175), (0.151208, 0.061916, -0.121450, 0.979057)
42.80832, (3.200480, -3.639512, 4.781487), (0.146105, 0.064328, -0.121190, 0.979708)
42.82232, (3.227517, -3.625948, 4.763692), (0.141834, 0.065887, -0.120107, 0.980365)
42.83609, (3.251840, -3.616526, 4.744777), (0.137265, 0.067234, -0.119084, 0.981049)
42.8499, (3.272550, -3.603606, 4.726361), (0.133859, 0.068316, -0.117464, 0.981640)
42.86386, (3.293250, -3.591336, 4.706486), (0.129822, 0.069824, -0.116992, 0.982132)
42.87774, (3.313709, -3.576994, 4.688890), (0.125789, 0.071469, -0.115715, 0.982690)
42.8917, (3.334865, -3.564907, 4.673171), (0.121459, 0.073277, -0.114469, 0.983247)
42.90554, (3.350715, -3.554325, 4.658745), (0.117748, 0.076153, -0.112815, 0.983671)
42.91949, (3.369500, -3.546989, 4.642622), (0.113726, 0.078090, -0.111777, 0.984111)
42.93384, (3.383107, -3.539007, 4.628841), (0.110797, 0.080668, -0.110381, 0.984395)
42.94729, (3.397186, -3.531805, 4.612995), (0.109275, 0.083476, -0.109448, 0.984435)
42.96108, (3.413001, -3.527757, 4.598292), (0.105929, 0.086225, -0.107600, 0.984767)
42.97521, (3.428525, -3.521317, 4.588317), (0.103532, 0.089519, -0.105652, 0.984939)
42.98882, (3.442869, -3.516502, 4.576548), (0.100903, 0.092298, -0.103988, 0.985133)
43.00274, (3.457409, -3.511726, 4.564854), (0.099266, 0.095655, -0.103230, 0.985058)
43.01667, (3.472856, -3.508106, 4.550592), (0.097941, 0.099677, -0.103074, 0.984809)
43.03047, (3.485637, -3.500504, 4.538027), (0.097143, 0.104502, -0.102234, 0.984475)
43.04439, (3.503387, -3.502308, 4.527106), (0.096418, 0.109993, -0.102255, 0.983946)
43.05838, (3.519753, -3.499641, 4.514464), (0.094935, 0.114700, -0.101142, 0.983667)
43.07219, (3.535265, -3.496374, 4.501294), (0.094166, 0.120159, -0.099838, 0.983223)
43.08644, (3.554482, -3.490844, 4.487440), (0.095404, 0.127591, -0.099775, 0.982173)
43.10007, (3.576339, -3.490481, 4.471482), (0.095006, 0.134719, -0.100348, 0.981201)
43.11413, (3.595423, -3.488548, 4.458926), (0.095192, 0.142917, -0.099918, 0.980066)
43.12809, (3.618178, -3.485789, 4.446755), (0.095041, 0.148735, -0.099136, 0.979294)
43.1417, (3.636800, -3.485340, 4.432493), (0.094702, 0.157518, -0.098547, 0.978012)
43.15564, (3.659746, -3.480624, 4.419271), (0.095623, 0.167358, -0.098889, 0.976252)
43.16962, (3.678392, -3.480421, 4.404543), (0.095099, 0.176625, -0.098795, 0.974679)
43.18349, (3.697208, -3.485615, 4.387176), (0.096054, 0.186745, -0.097511, 0.972827)
43.19748, (3.716179, -3.485590, 4.372148), (0.097692, 0.196315, -0.096178, 0.970910)
43.21127, (3.732446, -3.485126, 4.355320), (0.098889, 0.205592, -0.095118, 0.968971)
43.22598, (3.747542, -3.485000, 4.339784), (0.100057, 0.214444, -0.095288, 0.966914)
43.23931, (3.757490, -3.486189, 4.324681), (0.099983, 0.223587, -0.095919, 0.964786)
43.25348, (3.772497, -3.487744, 4.310390), (0.100248, 0.231285, -0.096950, 0.962839)
43.26701, (3.786187, -3.487638, 4.297475), (0.100791, 0.238164, -0.097366, 0.961061)
43.28121, (3.798945, -3.491266, 4.280602), (0.100475, 0.245447, -0.098653, 0.959129)
43.29512, (3.810798, -3.493031, 4.265511), (0.100841, 0.252777, -0.098600, 0.957190)
43.30902, (3.821510, -3.492850, 4.250991), (0.101443, 0.260670, -0.098474, 0.955020)
43.32298, (3.830919, -3.492975, 4.236529), (0.102080, 0.268806, -0.098214, 0.952721)
43.33687, (3.837371, -3.496741, 4.218879), (0.102764, 0.276696, -0.098042, 0.950404)
43.35081, (3.845519, -3.496488, 4.203945), (0.104162, 0.283572, -0.098330, 0.948192)
43.36497, (3.845397, -3.495690, 4.189026), (0.104848, 0.290228, -0.097954, 0.946139)
43.37894, (3.849267, -3.497502, 4.174712), (0.104690, 0.295665, -0.099248, 0.944337)
43.39249, (3.849551, -3.497307, 4.162093), (0.104653, 0.301239, -0.100277, 0.942469)
43.40619, (3.847959, -3.498126, 4.148969), (0.104977, 0.305760, -0.101036, 0.940895)
43.42015, (3.843944, -3.495612, 4.134861), (0.104936, 0.309892, -0.101173, 0.939532)
43.43402, (3.838908, -3.489954, 4.123077), (0.106073, 0.314019, -0.101010, 0.938050)
43.44797, (3.831378, -3.487240, 4.109567), (0.106868, 0.316923, -0.100248, 0.937064)
43.46202, (3.824290, -3.484356, 4.096203), (0.107619, 0.319011, -0.100109, 0.936284)
43.47589, (3.815088, -3.482082, 4.083701), (0.108147, 0.321926, -0.099101, 0.935333)
43.48987, (3.806595, -3.477532, 4.070801), (0.108471, 0.324749, -0.098259, 0.934407)
43.50422, (3.793877, -3.465688, 4.057726), (0.108346, 0.326864, -0.097000, 0.933816)
43.5182, (3.787215, -3.457427, 4.043186), (0.107735, 0.329325, -0.096531, 0.933070)
43.53175, (3.774648, -3.447317, 4.030511), (0.106094, 0.333747, -0.096275, 0.931712)
43.54583, (3.759160, -3.439467, 4.016085), (0.103968, 0.338077, -0.095774, 0.930442)
43.55975, (3.744173, -3.428081, 4.003243), (0.103499, 0.342522, -0.095012, 0.928945)
43.57339, (3.728701, -3.418112, 3.989748), (0.103013, 0.346950, -0.092721, 0.927586)
43.58731, (3.715990, -3.406175, 3.975227), (0.102760, 0.351377, -0.090330, 0.926183)
43.60111, (3.702660, -3.395460, 3.961711), (0.101027, 0.355777, -0.088182, 0.924900)
43.61508, (3.687636, -3.382516, 3.949875), (0.098112, 0.360046, -0.086183, 0.923750)
43.62897, (3.667155, -3.368334, 3.938949), (0.096148, 0.364869, -0.084565, 0.922212)
43.64292, (3.648747, -3.355269, 3.926516), (0.093838, 0.369919, -0.082677, 0.920608)
43.6568, (3.635262, -3.340670, 3.909608), (0.092139, 0.376211, -0.080963, 0.918380)
43.67071, (3.625291, -3.321842, 3.894983), (0.090189, 0.384581, -0.078214, 0.915339)
43.68468, (3.610963, -3.307053, 3.881283), (0.088544, 0.390017, -0.076341, 0.913356)
43.69878, (3.592910, -3.294004, 3.863127), (0.081777, 0.402978, -0.069425, 0.908901)
43.71261, (3.570567, -3.279861, 3.843154), (0.079860, 0.411777, -0.066156, 0.905365)
43.72643, (3.548440, -3.271348, 3.822925), (0.079490, 0.419108, -0.063033, 0.902251)
43.74041, (3.524442, -3.263110, 3.807876), (0.078692, 0.426774, -0.058832, 0.899005)
43.75427, (3.508429, -3.249469, 3.793109), (0.078005, 0.433447, -0.055333, 0.896090)
43.76812, (3.484552, -3.237228, 3.776257), (0.075741, 0.440244, -0.050456, 0.893254)
43.78212, (3.459706, -3.224872, 3.758194), (0.073631, 0.446976, -0.047162, 0.890262)
43.79601, (3.431515, -3.211910, 3.741556), (0.072145, 0.453501, -0.044759, 0.887203)
43.80995, (3.404987, -3.201158, 3.725671), (0.069336, 0.459000, -0.042670, 0.884698)
43.82415, (3.377523, -3.190711, 3.712882), (0.066653, 0.464620, -0.041179, 0.882038)
43.83788, (3.349316, -3.181019, 3.697285), (0.064543, 0.469502, -0.038526, 0.879726)
43.85168, (3.320968, -3.170420, 3.683127), (0.063293, 0.474188, -0.037038, 0.877364)
43.86578, (3.291958, -3.163272, 3.667923), (0.061360, 0.478033, -0.035162, 0.875491)
43.87976, (3.258982, -3.154303, 3.656318), (0.059081, 0.481237, -0.033901, 0.873940)
43.89358, (3.226257, -3.143444, 3.646436), (0.057712, 0.484456, -0.033098, 0.872282)
43.90751, (3.195205, -3.136641, 3.634378), (0.056251, 0.487082, -0.031584, 0.870970)
43.9213, (3.161518, -3.130447, 3.625333), (0.054263, 0.489927, -0.029392, 0.869576)
43.93518, (3.131757, -3.121504, 3.616084), (0.052117, 0.491601, -0.027905, 0.868812)
43.94915, (3.096733, -3.112555, 3.612154), (0.049087, 0.493424, -0.026147, 0.868009)
43.96312, (3.066668, -3.102217, 3.605153), (0.047671, 0.493519, -0.024677, 0.868077)
43.97697, (3.030058, -3.095413, 3.597761), (0.046322, 0.494122, -0.022743, 0.867860)
43.99084, (2.993747, -3.089730, 3.591342), (0.044853, 0.494862, -0.021328, 0.867551)
44.00497, (2.958451, -3.083159, 3.584285), (0.043817, 0.495156, -0.019279, 0.867484)
44.01868, (2.925845, -3.071135, 3.579683), (0.042285, 0.495905, -0.017204, 0.867176)
44.03256, (2.889451, -3.061250, 3.574461), (0.039733, 0.496689, -0.015294, 0.866884)
44.04647, (2.851471, -3.050792, 3.571012), (0.036779, 0.496937, -0.013912, 0.866895)
44.06033, (2.813175, -3.041253, 3.568239), (0.034096, 0.497572, -0.012321, 0.866665)
44.07429, (2.776742, -3.034658, 3.563469), (0.031230, 0.497341, -0.009963, 0.866936)
44.08812, (2.739264, -3.024778, 3.560869), (0.028658, 0.497592, -0.007472, 0.866905)
44.10202, (2.700820, -3.014133, 3.559845), (0.026305, 0.498283, -0.005268, 0.866600)
44.11589, (2.662001, -3.003618, 3.556858), (0.023745, 0.498456, -0.002614, 0.866586)
44.12996, (2.621418, -2.994136, 3.555752), (0.021029, 0.499150, -0.000212, 0.866260)
44.14402, (2.580395, -2.987754, 3.556577), (0.019063, 0.497533, 0.001173, 0.867235)
44.15774, (2.539344, -2.978481, 3.558661), (0.017133, 0.498134, 0.002169, 0.866928)
44.17176, (2.497920, -2.973406, 3.563060), (0.015375, 0.497493, 0.004119, 0.867322)
44.18568, (2.459380, -2.965325, 3.568299), (0.013431, 0.497612, 0.005288, 0.867280)
44.19932, (2.423667, -2.956961, 3.574000), (0.011143, 0.497693, 0.008027, 0.867245)
44.21313, (2.384377, -2.948773, 3.577573), (0.008984, 0.497784, 0.009946, 0.867197)
44.2269, (2.345103, -2.940589, 3.581147), (0.006826, 0.497871, 0.011865, 0.867143)
44.24066, (2.304742, -2.933083, 3.589492), (0.004791, 0.498284, 0.015292, 0.866866)
44.25464, (2.262732, -2.925242, 3.603812), (0.003497, 0.498349, 0.018815, 0.866765)
44.26858, (2.222887, -2.917205, 3.609813), (0.001464, 0.498453, 0.021106, 0.866658)
44.28224, (2.178918, -2.927519, 3.650205), (0.002330, 0.492442, 0.024034, 0.870011)
44.29613, (2.138624, -2.930715, 3.672218), (0.001769, 0.488923, 0.025931, 0.871940)
44.31004, (2.099414, -2.934016, 3.702355), (0.004167, 0.485307, 0.027830, 0.873891)
44.32381, (2.058462, -2.934650, 3.727738), (0.003691, 0.482900, 0.030015, 0.875154)
44.33768, (2.015213, -2.936649, 3.754589), (0.003478, 0.480098, 0.032065, 0.876622)
44.35175, (1.972019, -2.937073, 3.783509), (0.003985, 0.477578, 0.033647, 0.877936)
44.3657, (1.927956, -2.940989, 3.814603), (0.004574, 0.474472, 0.035981, 0.879523)
44.37937, (1.886640, -2.940701, 3.845537), (0.005312, 0.471248, 0.038302, 0.881153)
44.39305, (1.840323, -2.944643, 3.880407), (0.004899, 0.468768, 0.040455, 0.882381)
44.40696, (1.794360, -2.946461, 3.916545), (0.005863, 0.465042, 0.043068, 0.884221)
44.42074, (1.746033, -2.952688, 3.950267), (0.005490, 0.461745, 0.045499, 0.885828)
44.43445, (1.693582, -2.960384, 3.993516), (0.006332, 0.456962, 0.049366, 0.888093)
44.4481, (1.645492, -2.962761, 4.032903), (0.007852, 0.452510, 0.051954, 0.890210)
