34.8661, (2.287153, -1.593009, 4.233138), (0.063389, 0.117738, -0.106343, 0.985297)
34.87987, (2.353406, -1.594818, 4.247207), (0.064502, 0.118361, -0.108943, 0.984866)
34.89367, (2.418430, -1.599680, 4.257327), (0.066400, 0.117266, -0.109577, 0.984801)
34.90749, (2.479097, -1.604213, 4.271432), (0.068674, 0.113807, -0.109252, 0.985087)
34.92149, (2.543221, -1.607025, 4.288627), (0.071077, 0.111168, -0.109310, 0.985211)
34.93568, (2.593318, -1.606891, 4.307729), (0.072863, 0.104216, -0.108333, 0.985948)
34.94968, (2.643965, -1.604844, 4.324204), (0.074581, 0.097408, -0.108613, 0.986485)
34.96332, (2.688970, -1.603082, 4.342515), (0.075412, 0.087993, -0.109484, 0.987210)
34.97742, (2.731732, -1.602272, 4.359742), (0.075826, 0.079073, -0.109814, 0.987896)
34.99122, (2.775444, -1.603490, 4.378707), (0.077208, 0.069675, -0.111714, 0.988284)
35.00496, (2.816647, -1.602507, 4.394905), (0.078243, 0.062950, -0.111032, 0.988730)
35.01903, (2.863627, -1.597190, 4.410176), (0.080749, 0.056837, -0.111085, 0.988893)
35.03275, (2.904826, -1.592174, 4.423733), (0.082758, 0.052458, -0.111835, 0.988884)
35.04712, (2.948168, -1.587412, 4.439225), (0.084486, 0.049688, -0.112421, 0.988815)
35.06048, (2.992447, -1.581534, 4.456514), (0.086279, 0.049125, -0.113532, 0.988561)
35.07454, (3.043645, -1.576128, 4.474011), (0.088271, 0.052913, -0.114784, 0.988045)
35.08802, (3.093498, -1.567794, 4.491623), (0.090949, 0.061241, -0.115975, 0.987182)
35.10194, (3.141482, -1.563497, 4.501928), (0.091130, 0.072180, -0.116787, 0.986330)
35.11571, (3.181738, -1.560861, 4.505251), (0.093413, 0.084944, -0.117261, 0.985042)
35.12983, (3.219532, -1.561177, 4.514184), (0.098352, 0.095608, -0.116481, 0.983676)
35.14353, (3.252948, -1.557735, 4.526057), (0.106167, 0.106521, -0.115194, 0.981892)
35.15737, (3.286376, -1.553539, 4.535491), (0.112948, 0.115210, -0.113145, 0.980392)
35.17134, (3.316257, -1.547279, 4.548023), (0.119422, 0.124713, -0.110357, 0.978778)
35.186, (3.345642, -1.539913, 4.557525), (0.123648, 0.135178, -0.107426, 0.977189)
35.19923, (3.371105, -1.532190, 4.563605), (0.124335, 0.145725, -0.104696, 0.975881)
35.21318, (3.394150, -1.532041, 4.568124), (0.123908, 0.156305, -0.102803, 0.974498)
35.22716, (3.414468, -1.529440, 4.571394), (0.124004, 0.166986, -0.101092, 0.972892)
35.24099, (3.435111, -1.524700, 4.574726), (0.126325, 0.177002, -0.097377, 0.971200)
35.25503, (3.450241, -1.523465, 4.574215), (0.127501, 0.187255, -0.092887, 0.969562)
35.26894, (3.460346, -1.516904, 4.572772), (0.127603, 0.195994, -0.089195, 0.968167)
35.28287, (3.464271, -1.516305, 4.573100), (0.127369, 0.204698, -0.085364, 0.966741)
35.29673, (3.464210, -1.518209, 4.569009), (0.127838, 0.211653, -0.082104, 0.965463)
35.31059, (3.459935, -1.527704, 4.559031), (0.129711, 0.216497, -0.078863, 0.964409)
35.3247, (3.454398, -1.529882, 4.544227), (0.136254, 0.220391, -0.074599, 0.962963)
35.33926, (3.448413, -1.537278, 4.528336), (0.143520, 0.224165, -0.069770, 0.961397)
35.35288, (3.439168, -1.539665, 4.512889), (0.151394, 0.228663, -0.065431, 0.959433)
35.36652, (3.428628, -1.544710, 4.497518), (0.152834, 0.233128, -0.062490, 0.958326)
35.38025, (3.420275, -1.547233, 4.491512), (0.150672, 0.238039, -0.062694, 0.957447)
35.39423, (3.407710, -1.551621, 4.478147), (0.147342, 0.244321, -0.061506, 0.956460)
35.40824, (3.391618, -1.551479, 4.458765), (0.145507, 0.248558, -0.059904, 0.955750)
35.42219, (3.372357, -1.556458, 4.433504), (0.143938, 0.252334, -0.056449, 0.955208)
35.436, (3.355108, -1.558576, 4.410489), (0.143165, 0.256421, -0.052402, 0.954467)
35.4502, (3.337133, -1.562288, 4.383993), (0.142764, 0.260517, -0.047803, 0.953658)
35.46394, (3.316880, -1.572280, 4.354136), (0.142941, 0.264116, -0.043228, 0.952860)
