0.7812636, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.796812, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8102315, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8206359, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8359617, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8499918, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8639598, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8767651, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.8902388, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.9040544, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.9176573, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.9315355, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.9449569, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.958968, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.972712, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
0.9866817, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.001681, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.01649, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.03142, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.045869, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.059616, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.073982, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.088954, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.10358, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.118526, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.133272, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.14763, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.162573, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.176298, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.189853, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.20398, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.218144, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.232456, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.246319, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.26018, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.274395, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.288402, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.302351, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.316351, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
1.330021, (-4.356152, -1.406819, 0.826214), (0.0714, 0.2399, -0.0243, 0.9679)
